english_text,marshallese_text,category,description,is_favorite,usage_count,id,created_date,updated_date,created_by_id,created_by,is_sample
"Fingers","Addin ba","general","","false","0","6903b40bd5901f5493469f08","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Church","Mōn jar","general","","false","0","6903b40bd5901f5493469f0b","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Loose tooth","Ñi etteoleol","body_parts","","false","0","6903b40bd5901f5493469f2f","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cardiovascular","Kōbwebwein menono","body_parts","","false","0","6903b40bd5901f5493469f4c","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Type 1 diabetes","Ro rej aikuj bōk insulin ñan indreo itok jen an kij emman ko ilo ānbwin bōd im mani kij ko ilowaan loje mwe rej kōmman insulin","symptoms","","false","0","6903b40bd5901f5493469f7c","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Type 2 diabetes","Ro rejjab emman aer kōmman make ak jejjet kūtien ear bōk insulin","symptoms","","false","0","6903b40bd5901f5493469f7d","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Pediatrician","Pediatrician (Taktō an ajiri mwe ej jipañ ikkijjien ājmour ko an niñniñ, ajiri, im jodikdik ro.)","medical_staff","","false","0","6903b40bd5901f5493469fbd","2025-10-30T18:52:59.632000","2025-11-03T14:43:54.793000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Neurologist","Neurologist (Takō eo ewōr an kapeel ikkijjien kōmālij im nōōb ko mwe ej jipañ nañinmej ko āinwōt stroke, dibūbūb, nañinmejin kōmālij mwe ej kōmman wūdiddid ilo ānbwin, im metak bar ko rellap.)","medical_staff","","false","0","6903b40bd5901f5493469fc1","2025-10-30T18:52:59.632000","2025-11-03T13:56:02.778000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Radiologist","Radiologist (Takō eo ewōr an kapeel ikkijjien etale pija ko im kwalok ñe ewōr nañinmej ak jorāān ko ilowaan ānbwin.)","medical_staff","","false","0","6903b40bd5901f5493469fc6","2025-10-30T18:52:59.632000","2025-11-03T17:50:11.619000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Anesthesiologist","Anesthesiologist (Takō in jipañ ikkijjien metak im kakiki mwe ej lewaj wūno in kakiki ak jab eñjake ilo iien mwijmwij im kōmadmōd ikkijjien jolok metak ko.)","medical_staff","","false","0","6903b40bd5901f5493469fc8","2025-10-30T18:52:59.632000","2025-11-03T14:20:20.466000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Orthopedic Surgeon","Orthopedic Surgeon (Taktō eo mwe ewōr an kapeel ikkijjien di im mokwōj ej jipañ di ko rōrub/kōk, kūrro ko, jorāān ko itok jen kukure, im jerbalin kōkāāl mokwōj ko.)","medical_staff","","false","0","6903b40bd5901f5493469fca","2025-10-30T18:52:59.632000","2025-11-03T14:42:55.985000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Acne","Taeo","symptoms","","false","0","6903b40bd5901f5493469fd0","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Symptoms","Kakōlle ko","symptoms","","false","0","6903b40bd5901f5493469ff0","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eyeballs","Ijuun māj","body_parts","","false","0","6903b40bd5901f5493469f2a","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Shirt","Jiiñlij","general","","false","0","6903b40bd5901f5493469f2b","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sit","Jijet","general","","false","0","6903b40bd5901f5493469f36","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Learn","Katak","general","","false","0","6903b40bd5901f5493469f49","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Seizure","Dibūbūb","symptoms","","false","0","6903b40bd5901f5493469f56","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Late","Rumwij","general","","false","0","6903b40bd5901f5493469f5d","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Esophagus","Būri ak bōro","body_parts","","false","0","6903b40bd5901f5493469f61","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stroke","Eoeo ak jab emman an emakūt bōtōktōk ñan kōmālij","symptoms","","false","0","6903b40bd5901f5493469f79","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hyperglycemia","Lap tōñal ilo bōtōktōk","symptoms","","false","0","6903b40bd5901f5493469f7e","2025-10-30T18:52:59.631000","2025-11-03T13:50:37.113000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Responsibility","Eddo","general","","false","0","6903b40bd5901f5493469f9d","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Spine","Dilep ilo tulikin armej","body_parts","","false","0","6903b40bd5901f5493469fac","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Nephrologist","Nephrologist (Taktō eo ewōr an kapeel in jipañ ikkijjien nañinmej ko an deke in jibke, jab emman jerbal deke in jibke, im kōmadmōde iien liklik.)","medical_staff","","false","0","6903b40bd5901f5493469fba","2025-10-30T18:52:59.632000","2025-11-03T14:40:42.653000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Advance directive","Peba in kakien mwe ej kwalok wōn eo emōj am kāālōte bwe en kōnono im kōmman kon ko ikkijjiem ilo am jab maroñ ilo aolepen kōbwebwein jerbal in ājmour ko am.","general","","false","0","6903b40bd5901f5493469fe4","2025-10-30T18:52:59.632000","2025-11-03T17:36:39.245000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eleven","Joñoul juon","general","","false","0","6903b40bd5901f5493469f16","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Seventy","Jiljilmjuonñoul","general","","false","0","6903b40bd5901f5493469f23","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Believe","Tōmak","general","","false","0","6903b40bd5901f5493469f38","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Taste","Nām","general","","false","0","6903b40bd5901f5493469f44","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Over the counter medications.","Wūno ko kwōj maroñ wia ki jen mōn wia ko mwe rejjab aikuj mālim jen rijerbalin ājmour.","medication","","false","0","6903b40bd5901f5493469f45","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hotel","Wōtel","general","","false","0","6903b40bd5901f5493469f46","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fungus","Lirouwe","general","","false","0","6903b40bd5901f5493469f53","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Rheumatoid arthritis","Nañinmejin mokwōj mwe rej mani kij ko remman ilo bōtōktōk, kōmman metak, bōbōj, im kā ","symptoms","","false","0","6903b40bd5901f5493469f58","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ulcer","Aljer","symptoms","","false","0","6903b40bd5901f5493469f5f","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Anesthesia","Wūno ñan jipañ ikkijjien kakiki, eñjake im bōbrae metak","medication","","false","1","6903b40bd5901f5493469f8b","2025-10-30T18:52:59.631000","2025-11-03T14:21:55.508000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Mood","Tammwin","symptoms","","false","0","6903b40bd5901f5493469f96","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Heartburn","Bwilmeleeñ","symptoms","","false","0","6903b40bd5901f5493469f98","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Rights","Maroñ","general","","false","0","6903b40bd5901f5493469f9c","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Allergist/Immunologist","Allergist/Immunologist (Taktō eo ewōr an kapeel ikkijjen nañinmejin kadek ko im jikin ko ilowaan ānbwin mwe rej manman menin tulik ak men ko rejjab emman ej jipañ ikkijjien menin kadek ko, orlok, nañnmej ko rej walok ñan jikin koilowaan ānbwin mwe rej manman menin tulik ak men ko rejjab emman.)  ","medical_staff","","false","0","6903b40bd5901f5493469fc5","2025-10-30T18:52:59.632000","2025-11-03T14:19:16.984000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Approve","Teru","general","","false","0","6903b40bd5901f5493469fe0","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"broken","Bwilok ikkijjien di","common_phrases","In a medical setting, 'broken' is commonly used to describe a bone that has been fractured. For example, a doctor might say, 'Your arm is broken,' indicating a bone fracture.","false","1","6903c8d959d1795edddf94fc","2025-10-30T20:21:45.184000","2025-10-30T20:25:58.133000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Break","Erūp","common_phrases","","false","0","6903c97fdf241624802db837","2025-10-30T20:24:31.992000","2025-10-30T20:24:31.992000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"The doctor will see you soon","Taktō en enaaj loe eok kiin wōt","common_phrases","This phrase is commonly used in medical settings to inform a patient that the doctor will attend to them shortly.","false","0","6903ca5f46b0513b737f7711","2025-10-30T20:28:15.265000","2025-10-30T20:28:15.265000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"I need to see a doctor","Ij aikuj in loe juon taktō","common_phrases","This phrase is used when a patient feels unwell and requires medical attention, indicating the need to consult a doctor.","false","0","6903ca8405bbad837b314da8","2025-10-30T20:28:52.828000","2025-10-30T20:28:52.828000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Diagnosis","Nañinmej ko emōj kili","general","","false","0","6903cd2cbcc24a9cc9d3b8bd","2025-10-30T20:40:12.908000","2025-10-30T20:41:09.863000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Recognize","Kile","general","","false","0","6903cd928a67ce94dc8f8069","2025-10-30T20:41:54.941000","2025-10-30T20:41:54.941000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"TAKE 1 TABLET BY MOUTH EVERY 6 HOURS AS NEEDED FOR PAIN OR FEVER Take 1 tablet by mouth in the morning and 1 tablet before bedtime *Total daily dose of 2.25 mg twice a day Take 2 tablets by mouth in the morning and 2 tablets before bedtime *Total daily dose of 2.25 mg twice a da","Bōk 1 batin jen loñiim","medication","","false","0","6903ce05c4eba86b6fb20b71","2025-10-30T20:43:49.100000","2025-10-30T20:43:49.100000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Neutrophils","Kain kijin bōtōktōk ko remouj rej jipañ kōmanman mour","body_parts","","false","0","6903d126c1d53081572dfec4","2025-10-30T20:57:10.998000","2025-11-03T14:40:52.987000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stage","Ded","general","","false","0","6903d244f9511bb26ac4cb87","2025-10-30T21:01:56.476000","2025-10-30T21:01:56.476000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Guardian","Ribōk eddo","general","","false","0","6904b5f886b5b4e7006eeb4b","2025-10-31T13:13:28.285000","2025-10-31T13:13:28.285000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Emergency contact","Juon eo jej ennaane ñe ewōr idiñ ko","general","","false","0","6904b6acda3f031a39cb1ed4","2025-10-31T13:16:28.012000","2025-10-31T13:16:28.012000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"MRI","Jerbalin pija lowaan ānbwin","general","","false","0","6904c44e4e74e297b3364976","2025-10-31T14:14:38.572000","2025-10-31T14:14:38.572000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Oxygen","Akjijen","general","","false","0","6904c6d304b2d7655844e354","2025-10-31T14:25:23.319000","2025-10-31T14:25:23.319000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ventilator","Mejin in jipañ menono","general","","false","0","6904c74e44fb76dad58642c3","2025-10-31T14:27:26.627000","2025-10-31T14:27:26.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Treatment","Kōmadmōdin ājmour","general","","false","0","6904e052bf0d8aaf607b709d","2025-10-31T16:14:10.206000","2025-10-31T16:14:10.206000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Transplant","Bōk ak ukot juon iaan menin lowaan ānbwin ko.","procedures","Menono, ār, deke in jibke, im bar ko jet.","false","0","6904e2726ef3b6f659a655db","2025-10-31T16:23:14.172000","2025-10-31T16:25:19.514000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Proteinuria","Lap protein ilo rawūt","symptoms","","false","0","6907acc95b58752fc9fe8b92","2025-11-02T19:11:05.691000","2025-11-02T19:11:05.691000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Metabolic acidosis","Lābōlin pH ilowaan ānbwin ej wōtlok","symptoms","","false","0","6907ad52720414ce52c772e0","2025-11-02T19:13:22.227000","2025-11-02T19:13:22.227000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Anemia","Jabe Bōtōktōk","symptoms","","false","0","6907aeb97fea48f9f73e6494","2025-11-02T19:19:21.249000","2025-11-02T19:19:21.249000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ambulatory","Jerbalin ājmour ñan rinañinmej ro rejjab deloñ","general","","false","0","6908052e98c54eeae3212e11","2025-11-03T01:28:14.947000","2025-11-03T01:28:14.947000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Prosthesis","Riab in menin ānbwin ak tole","medical_equipment","","false","0","6908058700e3fb0af133cbb3","2025-11-03T01:29:43.002000","2025-11-03T01:29:43.002000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hyperopia","Etab māj ilo lale men ko repaak","symptoms","","false","0","69080f712f5cde6627821ede","2025-11-03T02:12:01.133000","2025-11-03T02:12:01.133000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Astigmatism ","Etab māj ilo lale men ko repaak im etolok","symptoms","","false","0","69080fbee545e73b3c63127c","2025-11-03T02:13:18.310000","2025-11-03T02:13:18.310000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"What is your name?","Etam?","questions","","false","0","690916a14eb35a6a29db5a68","2025-11-03T20:54:57.676000","2025-11-03T20:54:57.676000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"How old are you?","Jete am iiō?","questions","","false","0","690916e806f936f2f82a5339","2025-11-03T20:56:08.519000","2025-11-03T20:56:08.519000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dilated cardiomyopathy ","Nañinmejin kileplok menono","symptoms","","false","0","69092942071d2045f105c9c1","2025-11-03T22:14:26.692000","2025-11-03T22:14:26.692000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Metabolic acidosis ","Lap ajet ilowaan ānbwin ekōmman bwe en dilok ph ilo bōtōktōk","symptoms","","false","0","6909296d4481957177455612","2025-11-03T22:15:09.869000","2025-11-03T22:15:09.869000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Take 1 tablet by mouth 1 time daily","Bōk 1 batin kōn loñiim 1 alen juon raan","medication","","false","0","69092a96a8ad0d0ddb0e5410","2025-11-03T22:20:06.426000","2025-11-03T22:20:06.426000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Put the cream on the affected area 2 a day for 1 week","Doore kūriij ne ñan joko rejorāān 2 alen juon raan ilowaan 1 wiik","medication","","false","0","690a00474fed1d82d068be8e","2025-11-04T13:31:51.591000","2025-11-04T13:31:51.591000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Was he/she near someone who was sick?","Ear ke pād turuin juon armej eo enañinmej?","questions","","false","0","690a01475a01e0eaed1f799f","2025-11-04T13:36:07.470000","2025-11-04T13:36:07.470000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Little","Jidik","general","","false","0","690a072bc7fdb0d588a11868","2025-11-04T14:01:15.269000","2025-11-04T14:01:34.330000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Milk","Milik","general","","false","0","690a08a9ca7c89764e76b892","2025-11-04T14:07:37.607000","2025-11-04T14:07:37.607000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Birth certificate","Pebain lotak","general","","false","0","690a092c65409a70156d6f1a","2025-11-04T14:09:48.163000","2025-11-04T14:09:48.163000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Government","Kien","general","","false","0","690b8d336fcc4e95520a2461","2025-11-05T17:45:23.946000","2025-11-05T17:45:23.946000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Do not get it wet","Jab katutu ki","general","","false","0","690b8e59ac06e9abd5eed44e","2025-11-05T17:50:17.325000","2025-11-05T17:50:17.325000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Services","Jerbalin Jipañ ko","general","","false","0","690b8ede416651d640cdd518","2025-11-05T17:52:30.951000","2025-11-05T17:52:30.951000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Complain","Aol ak abnōnō","general","","false","0","690bb5e769d27fbe25ec6ea3","2025-11-05T20:39:03.897000","2025-11-05T20:39:03.897000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Abdomen","Loje","general","","false","0","690bb624b782bdb7bf635224","2025-11-05T20:40:04.360000","2025-11-05T20:40:04.360000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Slow","Ralok ak bat","general","","false","0","690bc476921efd7706923396","2025-11-05T21:41:10.739000","2025-11-05T21:41:10.739000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Melt","Ōnlok","general","","false","0","690cbface7946adb4ca4cf1c","2025-11-06T15:33:00.228000","2025-11-06T15:33:00.228000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
